sentence,label
Allianz Global Investors has one of the few dedicated development finance teams in our fast growing private markets offering .,0
"Measures ALLIANZ GROUP take include : developing and adjusting financial products and services ; improving decision making , policies and processes ; the setting of targets and limits ; managing ALLIANZ GROUP operational climate footprint ; as well as engaging with internal and external stakeholders .",0
"Moreover , the EU has set the EU the target of reducing the number of traﬃc deaths in Europe to nearly zero by /two.fitted / zero.fitted / five.fitted / zero.fitted .",1
"n DHL Express offer DHL Express employees excellent development and training opportunities , and give our employees the space our employees need to develop our employees potential .",1
BRENNTAG SE are working to increasingly integrate the global Sustainable Development Goals ( SDGs ) of the United Nations into the strategic planning of BRENNTAG SE projects and activities .,0
"For Deutsche Post DHL Group , inspects means a combination of using more modern aircraft with lower fuel burn per kilo carried , achieving better capacity utilization of Deutsche Post DHL Group aircraft fleet and planning routes efficiently .",1
"In 2019 , Deutsche Post DHL Group want to improve Deutsche Post DHL Group the Carbon Efficiency Index score by at least one additional index point .",1
"Local target : Deutsche Post DHL Group want to reduce local air pollution emissions by operating 70 % of Deutsche Post DHL Group own first and last mile services with clean pick up and delivery solutions , including the use of bicycles and electric vehicles .",1
"Continental AG is focusing not only on providing safety technologies in line with the various customer and market requirements , but also on developing safety technologies to be used in all vehicle classes .",1
"the International Standard on Assurance Engagements requires that Deutsche Bank plan and perform the assurance engagement to obtain limited assurance about whether the non- financial statement of Deutsche Bank has been prepared , in all material respects , in accordance with A rt . 340a ( 1a ) in con- junction with Art . 289c to 289e HGB and Art . 340i ( 5 ) in conjunction with Art . 315c HGB .",0
"The purpose of The Daimler and Benz Foundation is to examine and clarify the interrelationships between humans , the environment and technology .",1
"At the same time , Deutsche Post DHL Group use electricity generated from renewable energy sources such as wind , hydropower , solar and biomass to “ burn clean ” .",0
"When called upon by the United the UN , Deutsche Post can deploy their to disaster areas within a maximum of 72 hours .",1
plays means that we strive to prevent possible negative environmental eﬀects at possible negative environmental eﬀects source .,1
"achieve net zero CO2 emissions as cost effective - ly as possible , BRENNTAG SE will be launching an innovative system with an internal CO2 price .",1
"At the same time , Continental AG are purchasing locally ‚Äì insofar as purchasing is possible and cost -effective ‚Äì as well as marketing locally .",0
Th is is why harmonizing emissions calculation methodologies worldwide is a k ey component of Deutsche Post DHL Group environmental program – a nd why Deutsche Post DHL Group wa nt to involve Deutsche Post DHL Group subcontractors in o ur decisions and activities right from the start .,1
ALLIANZ GROUP have committed to set long term climate targets for ALLIANZ GROUPproprietary investments and business operations in line with the Paris Agreement climate goal .,1
Optimizing Deutsche Post pick up and delivery routes also helps reduce emissions and improve air quality in urban areas .,1
Deutsche Post DHL Group intend to deepen the dialogue with Rating agencies .,1
"In fact , since 2019 , the already relatively small number of employees at the two levels below the Management Board has been further reduced by around 36 % .",0
"In addition , Continental AG are continuously lowering the average rolling resistance of Continental AG tires ‚Äì without co mpromising on safety .",1
"For several years now , Deutsche Post DHL Group has pursued the goal of becoming Provider of Choice .",1
"worldwideBrenntag evaluates companies in terms of four categories : environmental protection , labour practices , fair business practices and sustainable procurement .",0
"Allianz Global Investors are prepared to escalate Allianz Global Investors engagements more publicly if a company does not respond constructively , or where Allianz Global Investors shareholding is insufficient for an effective escalation on Allianz Global Investors own .",0
ALLIANZ GROUP requires all asset managers investing on ALLIANZ GROUP behalf to integrate ESG considerations into the investment process ( see Table ESG‚Äì7 ) .,0
BRENNTAGWE aim for a global coverage rate of at least 90 % at the relevant BRENNTAGWE locations .,1
"Many of our employees have also volunteered to provide refugee aid here in G ermany ; since September of last year , Deutsche Post DHL Group have contributed to refugee aid in t he form of both volunteer work and fin ancial support .",0
